assertion_id,passage,source_id,evidence_level,certainty,note
"asrt-6997","1CH 2:3","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0464；审核 ekr-002031"
"asrt-6998","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0385；审核 ekr-002032"
"asrt-6998","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3255；审核 ekr-002032"
"asrt-6998","1CH 7:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2486；审核 ekr-002032"
"asrt-6999","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0385；审核 ekr-002033"
"asrt-6999","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002033"
"asrt-6999","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1901；审核 ekr-002033"
"asrt-7000","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0385；审核 ekr-002034"
"asrt-7000","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0058；审核 ekr-002034"
"asrt-7000","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0434；审核 ekr-002034"
"asrt-7001","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0385；审核 ekr-002035"
"asrt-7001","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002035"
"asrt-7001","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1902；审核 ekr-002035"
"asrt-7002","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0385；审核 ekr-002036"
"asrt-7002","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002036"
"asrt-7002","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0518；审核 ekr-002036"
"asrt-7003","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0385；审核 ekr-002037"
"asrt-7003","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0058；审核 ekr-002037"
"asrt-7003","GEN 30:11","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0435；审核 ekr-002037"
"asrt-7004","1CH 7:7","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1035；审核 ekr-002038"
"asrt-7004","1CH 7:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1004；审核 ekr-002038"
"asrt-7004","1CH 7:8","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1010；审核 ekr-002038"
"asrt-7005","1CH 7:7","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1035；审核 ekr-002039"
"asrt-7005","1CH 7:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1004；审核 ekr-002039"
"asrt-7005","1CH 7:8","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1011；审核 ekr-002039"
"asrt-7006","1CH 7:7","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1035；审核 ekr-002040"
"asrt-7006","1CH 7:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1004；审核 ekr-002040"
"asrt-7006","1CH 7:8","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1014；审核 ekr-002040"
"asrt-7007","1CH 7:7","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1035；审核 ekr-002041"
"asrt-7007","1CH 7:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1004；审核 ekr-002041"
"asrt-7007","1CH 7:8","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1016；审核 ekr-002041"
"asrt-7008","1CH 4:15","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1167；审核 ekr-002042"
"asrt-7008","JDG 1:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1168；审核 ekr-002042"
"asrt-7008","1CH 4:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2245；审核 ekr-002042"
"asrt-7009","1CH 4:15","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1167；审核 ekr-002043"
"asrt-7009","JDG 1:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1168；审核 ekr-002043"
"asrt-7009","1CH 4:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2246；审核 ekr-002043"
"asrt-7010","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002044"
"asrt-7010","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002044"
"asrt-7010","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002044"
"asrt-7011","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002045"
"asrt-7011","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002045"
"asrt-7011","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002045"
"asrt-7012","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002046"
"asrt-7012","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002046"
"asrt-7012","GEN 22:22","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4337；审核 ekr-002046"
"asrt-7013","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002047"
"asrt-7013","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002047"
"asrt-7013","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0370；审核 ekr-002047"
"asrt-7014","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002048"
"asrt-7014","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002048"
"asrt-7014","GEN 22:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4338；审核 ekr-002048"
"asrt-7015","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002049"
"asrt-7015","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002049"
"asrt-7015","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4339；审核 ekr-002049"
"asrt-7016","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002050"
"asrt-7016","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002050"
"asrt-7016","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0372；审核 ekr-002050"
"asrt-7017","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002051"
"asrt-7017","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002051"
"asrt-7017","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0373；审核 ekr-002051"
"asrt-7018","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002052"
"asrt-7018","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002052"
"asrt-7018","GEN 22:22","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4340；审核 ekr-002052"
"asrt-7019","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002053"
"asrt-7019","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002053"
"asrt-7019","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0375；审核 ekr-002053"
"asrt-7020","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002054"
"asrt-7020","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002054"
"asrt-7020","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4342；审核 ekr-002054"
"asrt-7021","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002055"
"asrt-7021","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002055"
"asrt-7021","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4343；审核 ekr-002055"
"asrt-7022","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002056"
"asrt-7022","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1644；审核 ekr-002056"
"asrt-7022","GEN 22:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4344；审核 ekr-002056"
"asrt-7023","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1642；审核 ekr-002057"
"asrt-7023","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002057"
"asrt-7023","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0376；审核 ekr-002057"
"asrt-7024","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002058"
"asrt-7024","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002058"
"asrt-7024","GEN 22:22","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4337；审核 ekr-002058"
"asrt-7025","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002059"
"asrt-7025","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002059"
"asrt-7025","GEN 22:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4338；审核 ekr-002059"
"asrt-7026","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002060"
"asrt-7026","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002060"
"asrt-7026","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4339；审核 ekr-002060"
"asrt-7027","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002061"
"asrt-7027","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002061"
"asrt-7027","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1643；审核 ekr-002061"
"asrt-7028","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002062"
"asrt-7028","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002062"
"asrt-7028","GEN 22:22","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4340；审核 ekr-002062"
"asrt-7029","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002063"
"asrt-7029","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002063"
"asrt-7029","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4342；审核 ekr-002063"
"asrt-7030","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002064"
"asrt-7030","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002064"
"asrt-7030","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4343；审核 ekr-002064"
"asrt-7031","1CH 1:32","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0368；审核 ekr-002065"
"asrt-7031","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002065"
"asrt-7031","GEN 22:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4344；审核 ekr-002065"
"asrt-7032","1CH 7:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1589；审核 ekr-002066"
"asrt-7032","1CH 7:16","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3965；审核 ekr-002066"
"asrt-7032","1CH 7:16","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2746；审核 ekr-002066"
"asrt-7033","1CH 7:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1589；审核 ekr-002067"
"asrt-7033","1CH 7:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3928；审核 ekr-002067"
"asrt-7033","JOS 17:2","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3929；审核 ekr-002067"
"asrt-7034","1CH 7:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1589；审核 ekr-002068"
"asrt-7034","1CH 7:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3928；审核 ekr-002068"
"asrt-7034","1CH 2:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3930；审核 ekr-002068"
"asrt-7035","1CH 7:18","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1589；审核 ekr-002069"
"asrt-7035","1CH 7:16","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3965；审核 ekr-002069"
"asrt-7035","1CH 7:16","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2747；审核 ekr-002069"
"asrt-7036","1CH 8:38","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0956；审核 ekr-002070"
"asrt-7036","1CH 8:37","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0954；审核 ekr-002070"
"asrt-7036","1CH 8:39","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1293；审核 ekr-002070"
"asrt-7037","1CH 8:38","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0956；审核 ekr-002071"
"asrt-7037","1CH 8:37","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0954；审核 ekr-002071"
"asrt-7037","1CH 8:39","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1295；审核 ekr-002071"
"asrt-7038","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002072"
"asrt-7038","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002072"
"asrt-7038","GEN 22:22","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4337；审核 ekr-002072"
"asrt-7039","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002073"
"asrt-7039","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002073"
"asrt-7039","GEN 22:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4338；审核 ekr-002073"
"asrt-7040","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002074"
"asrt-7040","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002074"
"asrt-7040","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4339；审核 ekr-002074"
"asrt-7041","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002075"
"asrt-7041","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0367；审核 ekr-002075"
"asrt-7041","GEN 11:29","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1643；审核 ekr-002075"
"asrt-7042","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002076"
"asrt-7042","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002076"
"asrt-7042","GEN 22:22","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4340；审核 ekr-002076"
"asrt-7043","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002077"
"asrt-7043","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002077"
"asrt-7043","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4342；审核 ekr-002077"
"asrt-7044","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002078"
"asrt-7044","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002078"
"asrt-7044","GEN 22:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4343；审核 ekr-002078"
"asrt-7045","1CH 1:28","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0369；审核 ekr-002079"
"asrt-7045","GEN 11:26","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0374；审核 ekr-002079"
"asrt-7045","GEN 22:21","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-4344；审核 ekr-002079"
"asrt-7046","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002080"
"asrt-7046","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002080"
"asrt-7046","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0513；审核 ekr-002080"
"asrt-7047","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002081"
"asrt-7047","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3257；审核 ekr-002081"
"asrt-7047","GEN 30:20","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2863；审核 ekr-002081"
"asrt-7048","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002082"
"asrt-7048","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3255；审核 ekr-002082"
"asrt-7048","1CH 7:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2484；审核 ekr-002082"
"asrt-7049","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002083"
"asrt-7049","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002083"
"asrt-7049","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0514；审核 ekr-002083"
"asrt-7050","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002084"
"asrt-7050","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3254；审核 ekr-002084"
"asrt-7050","1CH 7:1","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-1899；审核 ekr-002084"
"asrt-7051","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002085"
"asrt-7051","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0060；审核 ekr-002085"
"asrt-7051","1CH 7:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0397；审核 ekr-002085"
"asrt-7052","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002086"
"asrt-7052","GEN 29:33","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0055；审核 ekr-002086"
"asrt-7052","1CH 4:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0515；审核 ekr-002086"
"asrt-7053","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002087"
"asrt-7053","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3255；审核 ekr-002087"
"asrt-7053","1CH 7:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-2485；审核 ekr-002087"
"asrt-7054","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002088"
"asrt-7054","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0056；审核 ekr-002088"
"asrt-7054","EXO 6:20","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-3325；审核 ekr-002088"
"asrt-7055","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002089"
"asrt-7055","GEN 29:34","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0056；审核 ekr-002089"
"asrt-7055","1CH 23:6","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0472；审核 ekr-002089"
"asrt-7056","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002090"
"asrt-7056","GEN 30:13","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0059；审核 ekr-002090"
"asrt-7056","GEN 30:24","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0457；审核 ekr-002090"
"asrt-7057","1CH 7:30","source:0002","inference","0.74","扩展亲属推论 cousin_from_sibling_and_two_parent_edges；前提 asrt-0386；审核 ekr-002091"
